Wi1,Wi2,Wi3,Wi5,DC Gain,ft,f3,Vcm,Pdiss,Is4,Gm6,Gm4,Wi4,Asp_1,Asp_2,Asp_3,Asp_4,Asp_5,Abs_Gain,Delay
5.10E-05,6.10E-05,8.10E-05,6.03E-05,71.0823,3.68E+07,21597.3,0.8,6.21E-05,9.88E-06,1.99E-03,0.000401873,3.02E-04,1.02E+02,1.22E+02,1.62E+02,6.04E+02,1.21E+02,3581.912726,0.00146484
3.10E-05,8.10E-05,9.10E-05,5.62E-05,71.0851,3.33E+07,20417.8,0.8,5.73E-05,9.83E-06,1.80E-03,0.000462029,3.16E-04,6.20E+01,1.62E+02,1.82E+02,6.32E+02,1.12E+02,3583.067585,0.00452148
5.10E-05,5.10E-05,6.10E-05,5.75E-05,71.0899,3.93E+07,21750.6,0.8,6.88E-05,9.85E-06,2.12E-03,0.000366877,2.95E-04,1.02E+02,1.02E+02,1.22E+02,5.90E+02,1.15E+02,3585.048208,0.00151855
4.10E-05,6.10E-05,7.10E-05,5.69E-05,71.0962,3.72E+07,21195.3,0.8,6.38E-05,9.84E-06,2.01E-03,0.000401069,3.06E-04,8.20E+01,1.22E+02,1.42E+02,6.12E+02,1.14E+02,3587.649438,0.00351562
9.10E-05,3.10E-05,3.10E-05,5.23E-05,71.0981,4.83E+07,23096.7,0.8,9.51E-05,9.84E-06,2.61E-03,0.000285865,2.83E-04,1.82E+02,6.20E+01,6.20E+01,5.66E+02,1.05E+02,3588.434306,0.00152344
3.10E-05,8.10E-05,8.10E-05,5.31E-05,71.1169,3.40E+07,20410.4,0.8,5.86E-05,9.82E-06,1.84E-03,0.000461734,3.23E-04,6.20E+01,1.62E+02,1.62E+02,6.46E+02,1.06E+02,3596.209633,0.00252441
8.10E-05,6.10E-05,9.10E-05,6.32E-05,71.1196,3.66E+07,22342.3,0.8,6.06E-05,9.94E-06,1.98E-03,0.000403193,3.00E-04,1.62E+02,1.22E+02,1.82E+02,6.00E+02,1.26E+02,3597.327685,0.00350098
6.10E-05,4.10E-05,4.10E-05,5.26E-05,71.1256,4.42E+07,22184.6,0.8,8.07E-05,9.82E-06,2.39E-03,0.000328558,2.98E-04,1.22E+02,8.20E+01,8.20E+01,5.96E+02,1.05E+02,3599.813489,0.00152344
3.10E-05,9.10E-05,0.0001,5.57E-05,71.1402,3.18E+07,20185.7,0.8,5.52E-05,9.84E-06,1.72E-03,0.000489977,3.19E-04,6.20E+01,1.82E+02,2.00E+02,6.38E+02,1.11E+02,3605.869457,0.00249023
3.10E-05,0.0001,9.10E-05,5.07E-05,71.1402,3.15E+07,20204.9,0.8,5.51E-05,9.83E-06,1.70E-03,0.000513372,3.32E-04,6.20E+01,2.00E+02,1.82E+02,6.64E+02,1.01E+02,3605.869457,0.000512695
8.10E-05,4.10E-05,5.10E-05,5.82E-05,71.1442,4.29E+07,22605.9,0.8,7.61E-05,9.88E-06,2.32E-03,0.000329462,2.89E-04,1.62E+02,8.20E+01,1.02E+02,5.78E+02,1.16E+02,3607.530404,0.00151367
0.0001,3.10E-05,3.10E-05,5.23E-05,71.1503,4.84E+07,23144.3,0.8,9.52E-05,9.85E-06,2.62E-03,0.000286004,2.84E-04,2.00E+02,6.20E+01,6.20E+01,5.68E+02,1.05E+02,3610.064821,0.00352539
8.10E-05,5.10E-05,7.10E-05,6.13E-05,71.1516,3.90E+07,22424.5,0.8,6.65E-05,9.92E-06,2.11E-03,0.000368142,2.92E-04,1.62E+02,1.02E+02,1.42E+02,5.84E+02,1.23E+02,3610.605173,0.000507813
9.10E-05,0.0001,8.10E-05,4.73E-05,71.1554,3.39E+07,22402.5,0.8,5.67E-05,9.94E-06,1.83E-03,0.000516239,3.55E-04,1.82E+02,2.00E+02,1.62E+02,7.10E+02,9.46E+01,3612.185126,0.000507812
4.10E-05,6.10E-05,6.10E-05,5.29E-05,71.1576,3.80E+07,21120.3,0.8,6.60E-05,9.82E-06,2.05E-03,0.000400736,3.13E-04,8.20E+01,1.22E+02,1.22E+02,6.26E+02,1.06E+02,3613.100152,0.00152344
3.10E-05,9.10E-05,9.10E-05,5.32E-05,71.1599,3.24E+07,20199.3,0.8,5.61E-05,9.83E-06,1.75E-03,0.000489723,3.25E-04,6.20E+01,1.82E+02,1.82E+02,6.50E+02,1.06E+02,3614.057018,0.00352539
5.10E-05,7.10E-05,6.10E-05,4.89E-05,71.168,3.74E+07,21508,0.8,6.39E-05,9.85E-06,2.02E-03,0.000432886,3.31E-04,1.02E+02,1.42E+02,1.22E+02,6.62E+02,9.78E+01,3617.428868,0.00050293
8.10E-05,6.10E-05,5.10E-05,4.80E-05,71.1685,3.96E+07,22517.9,0.8,6.90E-05,9.88E-06,2.14E-03,0.000401874,3.25E-04,1.62E+02,1.22E+02,1.02E+02,6.50E+02,9.60E+01,3617.63711,0.000498047
4.10E-05,8.10E-05,7.10E-05,4.95E-05,71.1694,3.53E+07,20950.7,0.8,6.01E-05,9.84E-06,1.91E-03,0.000462173,3.34E-04,8.20E+01,1.62E+02,1.42E+02,6.68E+02,9.90E+01,3618.011975,0.000488281
6.10E-05,7.10E-05,0.0001,6.19E-05,71.1711,3.48E+07,21572.4,0.8,5.78E-05,9.92E-06,1.88E-03,0.00043453,3.08E-04,1.22E+02,1.42E+02,2.00E+02,6.16E+02,1.24E+02,3618.720161,0.000507813
5.10E-05,5.10E-05,5.10E-05,5.27E-05,71.18,4.04E+07,21608.8,0.8,7.20E-05,9.83E-06,2.18E-03,0.000366517,3.04E-04,1.02E+02,1.02E+02,1.02E+02,6.08E+02,1.05E+02,3622.429984,0.00152344
9.10E-05,6.10E-05,9.10E-05,6.31E-05,71.182,3.67E+07,22408.9,0.8,6.07E-05,9.96E-06,1.99E-03,0.000403453,3.00E-04,1.82E+02,1.22E+02,1.82E+02,6.00E+02,1.26E+02,3623.264176,0.00250488
4.10E-05,8.10E-05,0.0001,5.87E-05,71.1821,3.33E+07,20718.9,0.8,5.64E-05,9.88E-06,1.80E-03,0.000463051,3.15E-04,8.20E+01,1.62E+02,2.00E+02,6.30E+02,1.17E+02,3623.30589,0.00147949
6.10E-05,6.10E-05,8.10E-05,6.03E-05,71.1831,3.70E+07,21707.5,0.8,6.22E-05,9.90E-06,2.00E-03,0.000402286,3.03E-04,1.22E+02,1.22E+02,1.62E+02,6.06E+02,1.21E+02,3623.723063,0.00150391
4.10E-05,7.10E-05,8.10E-05,5.65E-05,71.1886,3.55E+07,20873.2,0.8,6.02E-05,9.85E-06,1.92E-03,0.000433016,3.15E-04,8.20E+01,1.42E+02,1.62E+02,6.30E+02,1.13E+02,3626.01837,0.00351562
3.10E-05,0.0001,0.0001,5.32E-05,71.1906,3.12E+07,20026.3,0.8,5.43E-05,9.84E-06,1.69E-03,0.000513639,3.28E-04,6.20E+01,2.00E+02,2.00E+02,6.56E+02,1.06E+02,3626.853388,0.00352539
6.10E-05,5.10E-05,6.10E-05,5.74E-05,71.1913,3.95E+07,21859.7,0.8,6.90E-05,9.87E-06,2.13E-03,0.000367249,2.96E-04,1.22E+02,1.02E+02,1.22E+02,5.92E+02,1.15E+02,3627.14569,0.000483398
9.10E-05,4.10E-05,5.10E-05,5.81E-05,71.208,4.31E+07,22669,0.8,7.62E-05,9.89E-06,2.33E-03,0.000329669,2.90E-04,1.82E+02,8.20E+01,1.02E+02,5.80E+02,1.16E+02,3634.126161,0.00147461
5.10E-05,7.10E-05,9.10E-05,5.95E-05,71.2084,3.52E+07,21194.4,0.8,5.89E-05,9.89E-06,1.90E-03,0.000433851,3.11E-04,1.02E+02,1.42E+02,1.82E+02,6.22E+02,1.19E+02,3634.293522,0.00152344
7.10E-05,4.10E-05,4.10E-05,5.25E-05,71.2116,4.44E+07,22269.6,0.8,8.08E-05,9.84E-06,2.40E-03,0.00032883,2.99E-04,1.42E+02,8.20E+01,8.20E+01,5.98E+02,1.05E+02,3635.632692,0.00452637
9.10E-05,5.10E-05,7.10E-05,6.12E-05,71.2149,3.91E+07,22488.8,0.8,6.66E-05,9.93E-06,2.11E-03,0.000368376,2.92E-04,1.82E+02,1.02E+02,1.42E+02,5.84E+02,1.22E+02,3637.014228,0.000507813
5.10E-05,6.10E-05,7.10E-05,5.69E-05,71.2231,3.75E+07,21334.7,0.8,6.39E-05,9.86E-06,2.03E-03,0.000401579,3.08E-04,1.02E+02,1.22E+02,1.42E+02,6.16E+02,1.14E+02,3640.449408,0.00351562
0.0001,0.0001,8.10E-05,4.73E-05,71.2289,3.40E+07,22396.9,0.8,5.68E-05,9.95E-06,1.84E-03,0.000516504,3.56E-04,2.00E+02,2.00E+02,1.62E+02,7.12E+02,9.46E+01,3642.881129,0.000512695
0.0001,6.10E-05,9.10E-05,6.31E-05,71.2322,3.68E+07,22461.2,0.8,6.08E-05,9.97E-06,1.99E-03,0.000403661,3.01E-04,2.00E+02,1.22E+02,1.82E+02,6.02E+02,1.26E+02,3644.265419,0.00250488
4.10E-05,7.10E-05,7.10E-05,5.30E-05,71.2335,3.63E+07,20836,0.8,6.19E-05,9.84E-06,1.96E-03,0.000432701,3.22E-04,8.20E+01,1.42E+02,1.42E+02,6.44E+02,1.06E+02,3644.81089,0.00152344
9.10E-05,6.10E-05,5.10E-05,4.80E-05,71.2475,3.97E+07,22543.2,0.8,6.91E-05,9.89E-06,2.15E-03,0.000402125,3.26E-04,1.82E+02,1.22E+02,1.02E+02,6.52E+02,9.60E+01,3650.690368,0.00150879
4.10E-05,9.10E-05,8.10E-05,5.00E-05,71.2522,3.36E+07,20641.6,0.8,5.74E-05,9.85E-06,1.82E-03,0.000490232,3.37E-04,8.20E+01,1.82E+02,1.62E+02,6.74E+02,1.00E+02,3652.666319,0.000507812
7.10E-05,7.10E-05,0.0001,6.18E-05,71.2552,3.50E+07,21661.5,0.8,5.79E-05,9.94E-06,1.89E-03,0.000434905,3.09E-04,1.42E+02,1.42E+02,2.00E+02,6.18E+02,1.24E+02,3653.928123,0.000507813
4.10E-05,8.10E-05,9.10E-05,5.61E-05,71.2561,3.39E+07,20606.7,0.8,5.74E-05,9.87E-06,1.83E-03,0.000462808,3.21E-04,8.20E+01,1.62E+02,1.82E+02,6.42E+02,1.12E+02,3654.306749,0.00452148
0.0001,4.10E-05,5.10E-05,5.81E-05,71.2594,4.32E+07,22718.3,0.8,7.63E-05,9.90E-06,2.33E-03,0.000329835,2.90E-04,2.00E+02,8.20E+01,1.02E+02,5.80E+02,1.16E+02,3655.695381,0.00147461
0.0001,5.10E-05,7.10E-05,6.12E-05,71.2659,3.91E+07,22539.2,0.8,6.66E-05,9.94E-06,2.11E-03,0.000368564,2.93E-04,2.00E+02,1.02E+02,1.42E+02,5.86E+02,1.22E+02,3658.432108,0.00050293
7.10E-05,6.10E-05,8.10E-05,6.02E-05,71.2676,3.72E+07,21795.8,0.8,6.22E-05,9.92E-06,2.01E-03,0.000402631,3.05E-04,1.42E+02,1.22E+02,1.62E+02,6.10E+02,1.20E+02,3659.148206,0.00253418
7.10E-05,5.10E-05,6.10E-05,5.73E-05,71.2763,3.97E+07,21947,0.8,6.90E-05,9.88E-06,2.14E-03,0.00036756,2.97E-04,1.42E+02,1.02E+02,1.22E+02,5.94E+02,1.15E+02,3662.815135,0.000517578
6.10E-05,7.10E-05,6.10E-05,4.88E-05,71.2816,3.76E+07,21586.9,0.8,6.40E-05,9.87E-06,2.03E-03,0.000433325,3.33E-04,1.22E+02,1.42E+02,1.22E+02,6.66E+02,9.76E+01,3665.050812,0.00050293
6.10E-05,5.10E-05,5.10E-05,5.27E-05,71.2832,4.08E+07,21713,0.8,7.21E-05,9.85E-06,2.20E-03,0.000366885,3.06E-04,1.22E+02,1.02E+02,1.02E+02,6.12E+02,1.05E+02,3665.726001,0.00452637
8.10E-05,4.10E-05,4.10E-05,5.25E-05,71.2858,4.46E+07,22339.8,0.8,8.09E-05,9.85E-06,2.41E-03,0.000329063,3.00E-04,1.62E+02,8.20E+01,8.20E+01,6.00E+02,1.05E+02,3666.823449,0.00452637
5.10E-05,6.10E-05,6.10E-05,5.28E-05,71.2865,3.83E+07,21254.9,0.8,6.62E-05,9.85E-06,2.07E-03,0.000401241,3.15E-04,1.02E+02,1.22E+02,1.22E+02,6.30E+02,1.06E+02,3667.118972,0.00152344
4.10E-05,8.10E-05,8.10E-05,5.30E-05,71.2899,3.46E+07,20594.5,0.8,5.87E-05,9.85E-06,1.87E-03,0.00046251,3.27E-04,8.20E+01,1.62E+02,1.62E+02,6.54E+02,1.06E+02,3668.554708,0.00152344
5.10E-05,8.10E-05,7.10E-05,4.95E-05,71.3062,3.57E+07,21065.8,0.8,6.03E-05,9.86E-06,1.93E-03,0.00046276,3.37E-04,1.02E+02,1.62E+02,1.42E+02,6.74E+02,9.90E+01,3675.445607,0.000512695
5.10E-05,8.10E-05,0.0001,5.86E-05,71.3092,3.37E+07,20856.5,0.8,5.65E-05,9.90E-06,1.82E-03,0.000463647,3.18E-04,1.02E+02,1.62E+02,2.00E+02,6.36E+02,1.17E+02,3676.71528,0.00251953
6.10E-05,7.10E-05,9.10E-05,5.94E-05,71.3099,3.54E+07,21301.9,0.8,5.90E-05,9.91E-06,1.92E-03,0.000434299,3.13E-04,1.22E+02,1.42E+02,1.82E+02,6.26E+02,1.19E+02,3677.0116,0.000473633
0.0001,6.10E-05,5.10E-05,4.79E-05,71.3107,3.98E+07,22563.2,0.8,6.91E-05,9.90E-06,2.15E-03,0.000402327,3.26E-04,2.00E+02,1.22E+02,1.02E+02,6.52E+02,9.58E+01,3677.350281,0.000507812
4.10E-05,9.10E-05,0.0001,5.56E-05,71.312,3.24E+07,20371.9,0.8,5.53E-05,9.88E-06,1.75E-03,0.000490807,3.24E-04,8.20E+01,1.82E+02,2.00E+02,6.48E+02,1.11E+02,3677.900704,0.00249023
5.10E-05,7.10E-05,8.10E-05,5.64E-05,71.3162,3.59E+07,21010.1,0.8,6.03E-05,9.88E-06,1.94E-03,0.000433569,3.18E-04,1.02E+02,1.42E+02,1.62E+02,6.36E+02,1.13E+02,3679.679557,0.00151855
4.10E-05,0.0001,9.10E-05,5.06E-05,71.3179,3.21E+07,20376.9,0.8,5.53E-05,9.87E-06,1.73E-03,0.000514238,3.37E-04,8.20E+01,2.00E+02,1.82E+02,6.74E+02,1.01E+02,3680.399813,0.000512695
6.10E-05,6.10E-05,7.10E-05,5.68E-05,71.3252,3.78E+07,21441.3,0.8,6.40E-05,9.88E-06,2.04E-03,0.000401989,3.10E-04,1.22E+02,1.22E+02,1.42E+02,6.20E+02,1.14E+02,3683.494282,0.00251465
8.10E-05,7.10E-05,0.0001,6.18E-05,71.3276,3.52E+07,21735.3,0.8,5.80E-05,9.95E-06,1.90E-03,0.000435227,3.10E-04,1.62E+02,1.42E+02,2.00E+02,6.20E+02,1.24E+02,3684.51221,0.000507813
4.10E-05,9.10E-05,9.10E-05,5.31E-05,71.3333,3.30E+07,20381.6,0.8,5.63E-05,9.87E-06,1.78E-03,0.000490549,3.30E-04,8.20E+01,1.82E+02,1.82E+02,6.60E+02,1.06E+02,3686.930915,0.00152344
8.10E-05,6.10E-05,8.10E-05,6.02E-05,71.3404,3.73E+07,21868.9,0.8,6.23E-05,9.93E-06,2.02E-03,0.000402926,3.05E-04,1.62E+02,1.22E+02,1.62E+02,6.10E+02,1.20E+02,3689.94591,0.00253418
8.10E-05,5.10E-05,6.10E-05,5.73E-05,71.3496,3.98E+07,22019.2,0.8,6.91E-05,9.90E-06,2.15E-03,0.000367826,2.98E-04,1.62E+02,1.02E+02,1.22E+02,5.96E+02,1.15E+02,3693.856331,0.00151367
9.10E-05,4.10E-05,4.10E-05,5.24E-05,71.351,4.48E+07,22399.1,0.8,8.10E-05,9.87E-06,2.42E-03,0.000329267,3.01E-04,1.82E+02,8.20E+01,8.20E+01,6.02E+02,1.05E+02,3694.451759,0.00452637
5.10E-05,7.10E-05,7.10E-05,5.29E-05,71.3629,3.66E+07,20968.9,0.8,6.20E-05,9.86E-06,1.98E-03,0.000433251,3.24E-04,1.02E+02,1.42E+02,1.42E+02,6.48E+02,1.06E+02,3699.516767,0.00152344
4.10E-05,0.0001,0.0001,5.32E-05,71.3644,3.16E+07,20207.2,0.8,5.45E-05,9.88E-06,1.71E-03,0.000514508,3.32E-04,8.20E+01,2.00E+02,2.00E+02,6.64E+02,1.06E+02,3700.155706,0.00252441
7.10E-05,5.10E-05,5.10E-05,5.26E-05,71.3698,4.11E+07,21796.4,0.8,7.22E-05,9.86E-06,2.22E-03,0.000367193,3.08E-04,1.42E+02,1.02E+02,1.02E+02,6.16E+02,1.05E+02,3702.456801,0.000527344
7.10E-05,7.10E-05,6.10E-05,4.88E-05,71.3765,3.78E+07,21649.9,0.8,6.41E-05,9.88E-06,2.04E-03,0.000433691,3.34E-04,1.42E+02,1.42E+02,1.22E+02,6.68E+02,9.76E+01,3705.313852,0.00050293
5.10E-05,8.10E-05,9.10E-05,5.61E-05,71.3843,3.43E+07,20741.7,0.8,5.76E-05,9.89E-06,1.85E-03,0.000463402,3.24E-04,1.02E+02,1.62E+02,1.82E+02,6.48E+02,1.12E+02,3708.642749,0.00352051
5.10E-05,9.10E-05,8.10E-05,4.99E-05,71.387,3.40E+07,20760.9,0.8,5.75E-05,9.88E-06,1.84E-03,0.000490858,3.41E-04,1.02E+02,1.82E+02,1.62E+02,6.82E+02,9.98E+01,3709.795756,0.000507812
6.10E-05,6.10E-05,6.10E-05,5.28E-05,71.3902,3.86E+07,21357.6,0.8,6.63E-05,9.87E-06,2.08E-03,0.000401648,3.16E-04,1.22E+02,1.22E+02,1.22E+02,6.32E+02,1.06E+02,3711.162747,0.00152344
9.10E-05,7.10E-05,0.0001,6.17E-05,71.3912,3.53E+07,21797.9,0.8,5.80E-05,9.97E-06,1.91E-03,0.000435508,3.11E-04,1.82E+02,1.42E+02,2.00E+02,6.22E+02,1.23E+02,3711.590035,0.000507813
7.10E-05,7.10E-05,9.10E-05,5.94E-05,71.3951,3.56E+07,21388.1,0.8,5.91E-05,9.93E-06,1.93E-03,0.000434673,3.15E-04,1.42E+02,1.42E+02,1.82E+02,6.30E+02,1.19E+02,3713.256928,0.00148437
0.0001,4.10E-05,4.10E-05,5.24E-05,71.4035,4.49E+07,22445.3,0.8,8.10E-05,9.88E-06,2.42E-03,0.00032943,3.02E-04,2.00E+02,8.20E+01,8.20E+01,6.04E+02,1.05E+02,3716.849703,0.000527344
9.10E-05,6.10E-05,8.10E-05,6.01E-05,71.4044,3.74E+07,21930.8,0.8,6.24E-05,9.94E-06,2.02E-03,0.000403184,3.06E-04,1.82E+02,1.22E+02,1.62E+02,6.12E+02,1.20E+02,3717.234849,0.00248047
7.10E-05,6.10E-05,7.10E-05,5.67E-05,71.4108,3.80E+07,21526.6,0.8,6.41E-05,9.90E-06,2.05E-03,0.000402331,3.11E-04,1.42E+02,1.22E+02,1.42E+02,6.22E+02,1.13E+02,3719.974818,0.0045166
6.10E-05,8.10E-05,0.0001,5.85E-05,71.4114,3.40E+07,20961.7,0.8,5.66E-05,9.92E-06,1.84E-03,0.000464127,3.20E-04,1.22E+02,1.62E+02,2.00E+02,6.40E+02,1.17E+02,3720.231794,0.00151855
9.10E-05,5.10E-05,6.10E-05,5.73E-05,71.414,3.99E+07,22080.2,0.8,6.92E-05,9.91E-06,2.16E-03,0.000368058,2.99E-04,1.82E+02,1.02E+02,1.22E+02,5.98E+02,1.15E+02,3721.34556,0.000512695
6.10E-05,8.10E-05,7.10E-05,4.94E-05,71.4159,3.59E+07,21153.7,0.8,6.04E-05,9.89E-06,1.94E-03,0.000463232,3.39E-04,1.22E+02,1.62E+02,1.42E+02,6.78E+02,9.88E+01,3722.159677,0.000512695
6.10E-05,7.10E-05,8.10E-05,5.63E-05,71.4189,3.61E+07,21114.8,0.8,6.04E-05,9.90E-06,1.95E-03,0.000434014,3.19E-04,1.22E+02,1.42E+02,1.62E+02,6.38E+02,1.13E+02,3723.445487,0.00352051
5.10E-05,8.10E-05,8.10E-05,5.30E-05,71.4197,3.50E+07,20725.9,0.8,5.88E-05,9.88E-06,1.89E-03,0.0004631,3.30E-04,1.02E+02,1.62E+02,1.62E+02,6.60E+02,1.06E+02,3723.788445,0.00152344
5.10E-05,9.10E-05,0.0001,5.55E-05,71.4408,3.28E+07,20504.9,0.8,5.55E-05,9.90E-06,1.77E-03,0.000491439,3.28E-04,1.02E+02,1.82E+02,2.00E+02,6.56E+02,1.11E+02,3732.84537,0.00249023
0.0001,7.10E-05,0.0001,6.17E-05,71.4425,3.54E+07,21846.9,0.8,5.81E-05,9.98E-06,1.91E-03,0.000435733,3.12E-04,2.00E+02,1.42E+02,2.00E+02,6.24E+02,1.23E+02,3733.576033,0.000507813
8.10E-05,5.10E-05,5.10E-05,5.26E-05,71.4444,4.13E+07,21865.2,0.8,7.22E-05,9.88E-06,2.23E-03,0.000367456,3.10E-04,1.62E+02,1.02E+02,1.02E+02,6.20E+02,1.05E+02,3734.392825,0.000527344
5.10E-05,0.0001,9.10E-05,5.06E-05,71.4511,3.25E+07,20499.6,0.8,5.54E-05,9.89E-06,1.76E-03,0.000514898,3.41E-04,1.02E+02,2.00E+02,1.82E+02,6.82E+02,1.01E+02,3737.27452,0.00450684
0.0001,6.10E-05,8.10E-05,6.01E-05,71.4559,3.75E+07,21979.2,0.8,6.24E-05,9.95E-06,2.03E-03,0.000403391,3.07E-04,2.00E+02,1.22E+02,1.62E+02,6.14E+02,1.20E+02,3739.340385,0.00351562
8.10E-05,7.10E-05,6.10E-05,4.88E-05,71.4579,3.79E+07,21701.9,0.8,6.41E-05,9.90E-06,2.05E-03,0.000434005,3.35E-04,1.62E+02,1.42E+02,1.22E+02,6.70E+02,9.76E+01,3740.2015,0.00050293
5.10E-05,9.10E-05,9.10E-05,5.30E-05,71.4634,3.34E+07,20511.7,0.8,5.64E-05,9.89E-06,1.80E-03,0.000491179,3.34E-04,1.02E+02,1.82E+02,1.82E+02,6.68E+02,1.06E+02,3742.570586,0.00152344
0.0001,5.10E-05,6.10E-05,5.72E-05,71.4659,4.00E+07,22127.9,0.8,6.92E-05,9.92E-06,2.16E-03,0.000368245,3.00E-04,2.00E+02,1.02E+02,1.22E+02,6.00E+02,1.14E+02,3743.647939,0.000512695
6.10E-05,7.10E-05,7.10E-05,5.29E-05,71.4669,3.69E+07,21070.3,0.8,6.21E-05,9.88E-06,1.99E-03,0.000433693,3.26E-04,1.22E+02,1.42E+02,1.42E+02,6.52E+02,1.06E+02,3744.078968,0.00252441
8.10E-05,7.10E-05,9.10E-05,5.93E-05,71.4684,3.58E+07,21459.3,0.8,5.91E-05,9.94E-06,1.93E-03,0.000434993,3.16E-04,1.62E+02,1.42E+02,1.82E+02,6.32E+02,1.19E+02,3744.725603,0.000473633
7.10E-05,6.10E-05,6.10E-05,5.27E-05,71.4771,3.87E+07,21439.6,0.8,6.63E-05,9.88E-06,2.09E-03,0.000401988,3.18E-04,1.42E+02,1.22E+02,1.22E+02,6.36E+02,1.05E+02,3748.478291,0.00152344
8.10E-05,6.10E-05,7.10E-05,5.67E-05,71.4846,3.81E+07,21597.1,0.8,6.42E-05,9.92E-06,2.06E-03,0.000402624,3.12E-04,1.62E+02,1.22E+02,1.42E+02,6.24E+02,1.13E+02,3751.716385,0.000512695
6.10E-05,8.10E-05,9.10E-05,5.60E-05,71.4873,3.45E+07,20844.8,0.8,5.77E-05,9.91E-06,1.87E-03,0.00046388,3.26E-04,1.22E+02,1.62E+02,1.82E+02,6.52E+02,1.12E+02,3752.882784,0.0045166
5.10E-05,0.0001,0.0001,5.31E-05,71.4948,3.19E+07,20336.2,0.8,5.46E-05,9.90E-06,1.73E-03,0.000515171,3.35E-04,1.02E+02,2.00E+02,2.00E+02,6.70E+02,1.06E+02,3756.124682,0.00152344
6.10E-05,9.10E-05,8.10E-05,4.99E-05,71.4952,3.43E+07,20851.8,0.8,5.76E-05,9.90E-06,1.85E-03,0.000491362,3.43E-04,1.22E+02,1.82E+02,1.62E+02,6.86E+02,9.98E+01,3756.297662,0.000507812
7.10E-05,8.10E-05,0.0001,5.85E-05,71.4971,3.42E+07,21046,0.8,5.67E-05,9.94E-06,1.85E-03,0.000464528,3.22E-04,1.42E+02,1.62E+02,2.00E+02,6.44E+02,1.17E+02,3757.119426,0.000517578
7.10E-05,7.10E-05,8.10E-05,5.63E-05,71.5049,3.63E+07,21198.6,0.8,6.05E-05,9.92E-06,1.96E-03,0.000434386,3.21E-04,1.42E+02,1.42E+02,1.62E+02,6.42E+02,1.13E+02,3760.494865,0.00452148
7.10E-05,8.10E-05,7.10E-05,4.94E-05,71.5076,3.61E+07,21223.7,0.8,6.04E-05,9.90E-06,1.95E-03,0.000463627,3.41E-04,1.42E+02,1.62E+02,1.42E+02,6.82E+02,9.88E+01,3761.663993,0.000512695
9.10E-05,5.10E-05,5.10E-05,5.26E-05,71.5099,4.14E+07,21923.3,0.8,7.23E-05,9.89E-06,2.24E-03,0.000367686,3.11E-04,1.82E+02,1.02E+02,1.02E+02,6.22E+02,1.05E+02,3762.660203,0.000527344
6.10E-05,8.10E-05,8.10E-05,5.29E-05,71.524,3.52E+07,20826.1,0.8,5.89E-05,9.90E-06,1.90E-03,0.000463576,3.33E-04,1.22E+02,1.62E+02,1.62E+02,6.66E+02,1.06E+02,3768.773174,0.00252441
9.10E-05,7.10E-05,6.10E-05,4.87E-05,71.5292,3.80E+07,21745.9,0.8,6.42E-05,9.91E-06,2.05E-03,0.00043428,3.36E-04,1.82E+02,1.42E+02,1.22E+02,6.72E+02,9.74E+01,3771.030109,0.00349609
9.10E-05,7.10E-05,9.10E-05,5.93E-05,71.5328,3.59E+07,21519.6,0.8,5.92E-05,9.96E-06,1.94E-03,0.000435273,3.16E-04,1.82E+02,1.42E+02,1.82E+02,6.32E+02,1.19E+02,3772.593395,0.000473633
6.10E-05,9.10E-05,0.0001,5.55E-05,71.5443,3.31E+07,20606.5,0.8,5.55E-05,9.92E-06,1.79E-03,0.000491947,3.31E-04,1.22E+02,1.82E+02,2.00E+02,6.62E+02,1.11E+02,3777.591565,0.00249023
9.10E-05,6.10E-05,7.10E-05,5.67E-05,71.5494,3.82E+07,21656.8,0.8,6.43E-05,9.93E-06,2.06E-03,0.000402881,3.12E-04,1.82E+02,1.22E+02,1.42E+02,6.24E+02,1.13E+02,3779.810264,0.000512695
8.10E-05,6.10E-05,6.10E-05,5.27E-05,71.552,3.88E+07,21507.3,0.8,6.64E-05,9.90E-06,2.10E-03,0.000402279,3.18E-04,1.62E+02,1.22E+02,1.22E+02,6.36E+02,1.05E+02,3780.941867,0.000527344
7.10E-05,7.10E-05,7.10E-05,5.28E-05,71.5541,3.70E+07,21151.3,0.8,6.22E-05,9.90E-06,2.00E-03,0.000434062,3.27E-04,1.42E+02,1.42E+02,1.42E+02,6.54E+02,1.06E+02,3781.856101,0.00252441
6.10E-05,0.0001,9.10E-05,5.05E-05,71.5581,3.28E+07,20592.9,0.8,5.55E-05,9.91E-06,1.77E-03,0.000515429,3.44E-04,1.22E+02,2.00E+02,1.82E+02,6.88E+02,1.01E+02,3783.598111,0.00450684
0.0001,5.10E-05,5.10E-05,5.25E-05,71.5627,4.15E+07,21968.6,0.8,7.24E-05,9.90E-06,2.24E-03,0.000367871,3.11E-04,2.00E+02,1.02E+02,1.02E+02,6.22E+02,1.05E+02,3785.602415,0.00349121
6.10E-05,9.10E-05,9.10E-05,5.30E-05,71.568,3.36E+07,20610.9,0.8,5.65E-05,9.91E-06,1.82E-03,0.000491685,3.36E-04,1.22E+02,1.82E+02,1.82E+02,6.72E+02,1.06E+02,3787.913038,0.00252441
